,LABEL,DATE_TIME,TEXT,sentences,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,lowercase_text,lowercase_tokens,UserNames,UserNamesCounts,URLs,URLCounts,Day
467,0,Mon Jun 22 11:14:27 2009,Taking my daughter to the dentist.  She is less than thrilled ,"['Taking my daughter to the dentist', 'She is less than thrilled']",2,12,"['Taking', 'my', 'daughter', 'to', 'the', 'dentist', '.', 'She', 'is', 'less', 'than', 'thrilled']",1,9,taking my daughter to the dentist.  she is less than thrilled ,"['taking', 'my', 'daughter', 'to', 'the', 'dentist', '.', 'she', 'is', 'less', 'than', 'thrilled']",[],0,[],0,Mon
468,0,Wed Jun 17 15:29:40 2009,"@anai_mrsarm it really ain't. Minimal sleep, energy levels r VOID. Help  lol","[""@anai_mrsarm it really ain't"", 'Minimal sleep', ', energy levels r VOID', 'Help  lol']",4,14,"['@anai_mrsarm', 'it', 'really', ""ain't"", '.', 'Minimal', 'sleep,', 'energy', 'levels', 'r', 'VOID', '.', 'Help', 'lol']",4,8,"@anai_mrsarm it really ain't. minimal sleep, energy levels r void. help  lol","['@anai_mrsarm', 'it', 'really', ""ain't"", '.', 'minimal', 'sleep,', 'energy', 'levels', 'r', 'void', '.', 'help', 'lol']",['@anai_mrsarm'],1,[],0,Wed
469,0,Fri Jun 19 14:15:01 2009,Just clanin the house! No fun ,"['Just clanin the house', 'No fun']",2,7,"['Just', 'clanin', 'the', 'house', '!', 'No', 'fun']",0,5,just clanin the house! no fun ,"['just', 'clanin', 'the', 'house', '!', 'no', 'fun']",[],0,[],0,Fri
470,0,Fri Jun 05 14:46:42 2009,"Worried about his beloved #LiverpoolFC!! Money, money, money ","['Worried about his beloved #LiverpoolFC', 'Money, money, money']",2,9,"['Worried', 'about', 'his', 'beloved', '#LiverpoolFC', '!!', 'Money,', 'money,', 'money']",1,5,"worried about his beloved #liverpoolfc!! money, money, money ","['worried', 'about', 'his', 'beloved', '#liverpoolfc', '!!', 'money,', 'money,', 'money']",[],0,[],0,Fri
471,1,Sat May 30 03:03:04 2009,Still got some of my drink left ;) cba to go car boot... I just wanna lay in bed ,"['Still got some of my drink left ;) cba to go car boot..', 'I just wanna lay in bed']",2,20,"['Still', 'got', 'some', 'of', 'my', 'drink', 'left', ';)', 'cba', 'to', 'go', 'car', 'boot', '...', 'I', 'just', 'wanna', 'lay', 'in', 'bed']",3,14,still got some of my drink left ;) cba to go car boot... i just wanna lay in bed ,"['still', 'got', 'some', 'of', 'my', 'drink', 'left', ';)', 'cba', 'to', 'go', 'car', 'boot', '...', 'i', 'just', 'wanna', 'lay', 'in', 'bed']",[],0,[],0,Sat
472,0,Fri Jun 05 23:48:13 2009,"new zealand trip, omg, so cool. i'd like to go. ","['new zealand trip, omg, so cool', 'i', ""'d like to go.""]",3,12,"['new', 'zealand', 'trip,', 'omg,', 'so', 'cool', '.', ""i'd"", 'like', 'to', 'go', '.']",2,7,"new zealand trip, omg, so cool. i'd like to go. ","['new', 'zealand', 'trip,', 'omg,', 'so', 'cool', '.', ""i'd"", 'like', 'to', 'go', '.']",[],0,[],0,Fri
473,0,Mon Jun 15 02:19:04 2009,Omz is the cutest baby in the world! Miss her. ,"['Omz is the cutest baby in the world', 'Miss her.']",2,12,"['Omz', 'is', 'the', 'cutest', 'baby', 'in', 'the', 'world', '!', 'Miss', 'her', '.']",3,7,omz is the cutest baby in the world! miss her. ,"['omz', 'is', 'the', 'cutest', 'baby', 'in', 'the', 'world', '!', 'miss', 'her', '.']",[],0,[],0,Mon
474,1,Wed Jun 03 08:02:50 2009,@FestivalLights yay  Thank you,['@FestivalLights yay  Thank you'],1,4,"['@FestivalLights', 'yay', 'Thank', 'you']",0,3,@festivallights yay  thank you,"['@festivallights', 'yay', 'thank', 'you']",['@FestivalLights'],1,[],0,Wed
475,1,Mon May 04 06:04:03 2009,@unfolder There's no pause button in the game of life. ,"[""@unfolder There's no pause button in the game of life.""]",1,11,"['@unfolder', ""There's"", 'no', 'pause', 'button', 'in', 'the', 'game', 'of', 'life', '.']",3,7,@unfolder there's no pause button in the game of life. ,"['@unfolder', ""there's"", 'no', 'pause', 'button', 'in', 'the', 'game', 'of', 'life', '.']",['@unfolder'],1,[],0,Mon
476,0,Sat Jun 06 12:46:34 2009,"@predschickidee If it wasn't in my current situation, I would go.  But my concert trips is &quot;On Hold&quot; until somebody hires me (I hope!  ).","[""@predschickidee If it wasn't in my current situation, I would go"", 'But my concert trips is', '&quot;On Hold&quot; until somebody hires me (I hope', ').']",4,28,"['@predschickidee', 'If', 'it', ""wasn't"", 'in', 'my', 'current', 'situation,', 'I', 'would', 'go', '.', 'But', 'my', 'concert', 'trips', 'is', '&quot;On', 'Hold&quot;', 'until', 'somebody', 'hires', 'me', '(I', 'hope', '!', ')', '.']",8,15,"@predschickidee if it wasn't in my current situation, i would go.  but my concert trips is &quot;on hold&quot; until somebody hires me (i hope!  ).","['@predschickidee', 'if', 'it', ""wasn't"", 'in', 'my', 'current', 'situation,', 'i', 'would', 'go', '.', 'but', 'my', 'concert', 'trips', 'is', '&quot;on', 'hold&quot;', 'until', 'somebody', 'hires', 'me', '(i', 'hope', '!', ')', '.']",['@predschickidee'],1,[],0,Sat
477,1,Mon Jun 01 22:42:08 2009,@KingGimini yea ikno wat u doin im not gullable ,['@KingGimini yea ikno wat u doin im not gullable'],1,9,"['@KingGimini', 'yea', 'ikno', 'wat', 'u', 'doin', 'im', 'not', 'gullable']",3,5,@kinggimini yea ikno wat u doin im not gullable ,"['@kinggimini', 'yea', 'ikno', 'wat', 'u', 'doin', 'im', 'not', 'gullable']",['@KingGimini'],1,[],0,Mon
478,1,Wed Jun 03 01:24:09 2009,"@salisburydowns  You are so right, it always is","['@salisburydowns  You are so right, it always is']",1,8,"['@salisburydowns', 'You', 'are', 'so', 'right,', 'it', 'always', 'is']",4,3,"@salisburydowns  you are so right, it always is","['@salisburydowns', 'you', 'are', 'so', 'right,', 'it', 'always', 'is']",['@salisburydowns'],1,[],0,Wed
479,0,Sun May 31 11:43:18 2009,@ChelRo I miss you too   *hugs*,['@ChelRo I miss you too   *hugs*'],1,6,"['@ChelRo', 'I', 'miss', 'you', 'too', '*hugs*']",1,3,@chelro i miss you too   *hugs*,"['@chelro', 'i', 'miss', 'you', 'too', '*hugs*']",['@ChelRo'],1,[],0,Sun
480,0,Thu Jun 18 00:01:51 2009,My Honeybunches left me for Greece ,['My Honeybunches left me for Greece'],1,6,"['My', 'Honeybunches', 'left', 'me', 'for', 'Greece']",0,5,my honeybunches left me for greece ,"['my', 'honeybunches', 'left', 'me', 'for', 'greece']",[],0,[],0,Thu
481,1,Mon Jun 01 23:22:27 2009,"good morning  it is 08:22 a.m, but i woke up about an hour ago because i had to study and do work","['good morning  it is 08:22 a.m, but i woke up about an hour ago because i had to study and do work']",1,24,"['good', 'morning', 'it', 'is', '08:22', 'a', '.', 'm,', 'but', 'i', 'woke', 'up', 'about', 'an', 'hour', 'ago', 'because', 'i', 'had', 'to', 'study', 'and', 'do', 'work']",10,10,"good morning  it is 08:22 a.m, but i woke up about an hour ago because i had to study and do work","['good', 'morning', 'it', 'is', '08:22', 'a', '.', 'm,', 'but', 'i', 'woke', 'up', 'about', 'an', 'hour', 'ago', 'because', 'i', 'had', 'to', 'study', 'and', 'do', 'work']",[],0,[],0,Mon
482,0,Sun Jun 21 00:01:40 2009,I got my guy 2 pissed off-I was just playin tho  Sorry boo...,['I got my guy 2 pissed off-I was just playin tho  Sorry boo...'],1,14,"['I', 'got', 'my', 'guy', '2', 'pissed', 'off-I', 'was', 'just', 'playin', 'tho', 'Sorry', 'boo', '...']",2,10,i got my guy 2 pissed off-i was just playin tho  sorry boo...,"['i', 'got', 'my', 'guy', '2', 'pissed', 'off-i', 'was', 'just', 'playin', 'tho', 'sorry', 'boo', '...']",[],0,[],0,Sun
483,1,Mon Jun 01 12:33:10 2009,@MoniqueMay  i love the way you do breakfast here lately  ,['@MoniqueMay  i love the way you do breakfast here lately'],1,10,"['@MoniqueMay', 'i', 'love', 'the', 'way', 'you', 'do', 'breakfast', 'here', 'lately']",1,8,@moniquemay  i love the way you do breakfast here lately  ,"['@moniquemay', 'i', 'love', 'the', 'way', 'you', 'do', 'breakfast', 'here', 'lately']",['@MoniqueMay'],1,[],0,Mon
484,0,Sun May 31 11:37:40 2009,just landed. hate having to wait for people taking down a million things from overhead bin when I only brought one small carryon ,"['just landed', 'hate having to wait for people taking down a million things from overhead bin when I only brought one small carryon']",2,24,"['just', 'landed', '.', 'hate', 'having', 'to', 'wait', 'for', 'people', 'taking', 'down', 'a', 'million', 'things', 'from', 'overhead', 'bin', 'when', 'I', 'only', 'brought', 'one', 'small', 'carryon']",5,17,just landed. hate having to wait for people taking down a million things from overhead bin when i only brought one small carryon ,"['just', 'landed', '.', 'hate', 'having', 'to', 'wait', 'for', 'people', 'taking', 'down', 'a', 'million', 'things', 'from', 'overhead', 'bin', 'when', 'i', 'only', 'brought', 'one', 'small', 'carryon']",[],0,[],0,Sun
485,1,Mon May 04 04:53:43 2009,@taylorswift13 I wish I was in London to see you. It's like my biggest dream to meet you  iloveyouuu &lt;3,"['@taylorswift13 I wish I was in London to see you', 'It', ""'s like my biggest dream to meet you  iloveyouuu &lt;3""]",3,21,"['@taylorswift13', 'I', 'wish', 'I', 'was', 'in', 'London', 'to', 'see', 'you', '.', ""It's"", 'like', 'my', 'biggest', 'dream', 'to', 'meet', 'you', 'iloveyouuu', '&lt;3']",5,13,@taylorswift13 i wish i was in london to see you. it's like my biggest dream to meet you  iloveyouuu &lt;3,"['@taylorswift13', 'i', 'wish', 'i', 'was', 'in', 'london', 'to', 'see', 'you', '.', ""it's"", 'like', 'my', 'biggest', 'dream', 'to', 'meet', 'you', 'iloveyouuu', '&lt;3']",['@taylorswift13'],1,[],0,Mon
486,0,Mon Jun 01 08:04:57 2009,Clutch cable won't be fixed until tomorrow ,"[""Clutch cable won't be fixed until tomorrow""]",1,7,"['Clutch', 'cable', ""won't"", 'be', 'fixed', 'until', 'tomorrow']",1,5,clutch cable won't be fixed until tomorrow ,"['clutch', 'cable', ""won't"", 'be', 'fixed', 'until', 'tomorrow']",[],0,[],0,Mon
487,0,Mon Jun 15 08:26:35 2009,@aafreen chicka! how u doing? m cold is still there.. ,"['@aafreen chicka', 'how u doing', 'm cold is still there..']",3,13,"['@aafreen', 'chicka', '!', 'how', 'u', 'doing', '?', 'm', 'cold', 'is', 'still', 'there', '..']",3,7,@aafreen chicka! how u doing? m cold is still there.. ,"['@aafreen', 'chicka', '!', 'how', 'u', 'doing', '?', 'm', 'cold', 'is', 'still', 'there', '..']",['@aafreen'],1,[],0,Mon
488,1,Sat Jun 06 10:25:31 2009,"@shaaqt btw, after d talk today, I swear will never fight with u ","['@shaaqt btw, after d talk today, I swear will never fight with u']",1,13,"['@shaaqt', 'btw,', 'after', 'd', 'talk', 'today,', 'I', 'swear', 'will', 'never', 'fight', 'with', 'u']",3,9,"@shaaqt btw, after d talk today, i swear will never fight with u ","['@shaaqt', 'btw,', 'after', 'd', 'talk', 'today,', 'i', 'swear', 'will', 'never', 'fight', 'with', 'u']",['@shaaqt'],1,[],0,Sat
489,1,Mon May 18 05:01:10 2009,Vote 100 times for McFLY! www.musiqtone.com and if you wanna be very nice...SPREAD THE WORLD ,"['Vote 100 times for McFLY', 'www.musiqtone.com and if you wanna be very nice...SPREAD THE WORLD']",2,18,"['Vote', '100', 'times', 'for', 'McFLY', '!', 'www.musiqtone.com', 'and', 'if', 'you', 'wanna', 'be', 'very', 'nice', '...', 'SPREAD', 'THE', 'WORLD']",2,11,vote 100 times for mcfly! www.musiqtone.com and if you wanna be very nice...spread the world ,"['vote', '100', 'times', 'for', 'mcfly', '!', 'www.musiqtone.com', 'and', 'if', 'you', 'wanna', 'be', 'very', 'nice', '...', 'spread', 'the', 'world']",[],0,['www.musiqtone.com'],1,Mon
490,1,Sun May 03 07:09:48 2009,More people are joining twitter. What.. a relief. haha ,"['More people are joining twitter', 'What', '.', 'a relief', 'haha']",5,12,"['More', 'people', 'are', 'joining', 'twitter', '.', 'What', '..', 'a', 'relief', '.', 'haha']",2,6,more people are joining twitter. what.. a relief. haha ,"['more', 'people', 'are', 'joining', 'twitter', '.', 'what', '..', 'a', 'relief', '.', 'haha']",[],0,[],0,Sun
491,1,Fri Jun 05 22:28:34 2009,@angelaisawesome I love the song! Haha. @-) Lalo na yung version ng New Found Glory. ,"['@angelaisawesome I love the song', 'Haha. @-) Lalo na yung version ng New Found Glory.']",2,18,"['@angelaisawesome', 'I', 'love', 'the', 'song', '!', 'Haha', '.', '@-)', 'Lalo', 'na', 'yung', 'version', 'ng', 'New', 'Found', 'Glory', '.']",2,12,@angelaisawesome i love the song! haha. @-) lalo na yung version ng new found glory. ,"['@angelaisawesome', 'i', 'love', 'the', 'song', '!', 'haha', '.', '@-)', 'lalo', 'na', 'yung', 'version', 'ng', 'new', 'found', 'glory', '.']",['@angelaisawesome'],1,[],0,Fri
492,0,Sun May 17 03:25:12 2009,"I'm only up! And its half eleven! Its been years since I slept that late, dogs where strangely quiet this morning. Have a huge hangover ","[""I'm only up"", 'And its half eleven', 'Its been years since I slept that late, dogs where strangely quiet this morning', 'Have a huge hangover']",4,28,"[""I'm"", 'only', 'up', '!', 'And', 'its', 'half', 'eleven', '!', 'Its', 'been', 'years', 'since', 'I', 'slept', 'that', 'late,', 'dogs', 'where', 'strangely', 'quiet', 'this', 'morning', '.', 'Have', 'a', 'huge', 'hangover']",9,16,"i'm only up! and its half eleven! its been years since i slept that late, dogs where strangely quiet this morning. have a huge hangover ","[""i'm"", 'only', 'up', '!', 'and', 'its', 'half', 'eleven', '!', 'its', 'been', 'years', 'since', 'i', 'slept', 'that', 'late,', 'dogs', 'where', 'strangely', 'quiet', 'this', 'morning', '.', 'have', 'a', 'huge', 'hangover']",[],0,[],0,Sun
493,1,Sun May 10 03:12:12 2009,"your the voice i hear inside my head, the reason that i'm singing, i gotta find you, i need to find you ","[""your the voice i hear inside my head, the reason that i'm singing, i gotta find you, i need to find you""]",1,22,"['your', 'the', 'voice', 'i', 'hear', 'inside', 'my', 'head,', 'the', 'reason', 'that', ""i'm"", 'singing,', 'i', 'gotta', 'find', 'you,', 'i', 'need', 'to', 'find', 'you']",5,16,"your the voice i hear inside my head, the reason that i'm singing, i gotta find you, i need to find you ","['your', 'the', 'voice', 'i', 'hear', 'inside', 'my', 'head,', 'the', 'reason', 'that', ""i'm"", 'singing,', 'i', 'gotta', 'find', 'you,', 'i', 'need', 'to', 'find', 'you']",[],0,[],0,Sun
494,0,Sat Jun 06 06:42:18 2009,"should be doing some histoy revision, for her exam on monday!! ","['should be doing some histoy revision, for her exam on monday']",1,12,"['should', 'be', 'doing', 'some', 'histoy', 'revision,', 'for', 'her', 'exam', 'on', 'monday', '!!']",2,8,"should be doing some histoy revision, for her exam on monday!! ","['should', 'be', 'doing', 'some', 'histoy', 'revision,', 'for', 'her', 'exam', 'on', 'monday', '!!']",[],0,[],0,Sat
495,0,Fri Jun 19 22:57:02 2009,@MuscleNerd Sucks about the delay. Was hoping to unlock and use Cdn phone to tweet from a charity bike ride in the US this weekend. ,"['@MuscleNerd Sucks about the delay', 'Was hoping to unlock and use Cdn phone to tweet from a charity bike ride in the US this weekend', '.']",3,27,"['@MuscleNerd', 'Sucks', 'about', 'the', 'delay', '.', 'Was', 'hoping', 'to', 'unlock', 'and', 'use', 'Cdn', 'phone', 'to', 'tweet', 'from', 'a', 'charity', 'bike', 'ride', 'in', 'the', 'US', 'this', 'weekend', '.']",7,17,@musclenerd sucks about the delay. was hoping to unlock and use cdn phone to tweet from a charity bike ride in the us this weekend. ,"['@musclenerd', 'sucks', 'about', 'the', 'delay', '.', 'was', 'hoping', 'to', 'unlock', 'and', 'use', 'cdn', 'phone', 'to', 'tweet', 'from', 'a', 'charity', 'bike', 'ride', 'in', 'the', 'us', 'this', 'weekend', '.']",['@MuscleNerd'],1,[],0,Fri
496,0,Tue Jun 16 16:01:14 2009,Is the designated driver ,['Is the designated driver'],1,4,"['Is', 'the', 'designated', 'driver']",1,3,is the designated driver ,"['is', 'the', 'designated', 'driver']",[],0,[],0,Tue
497,1,Thu May 28 23:59:41 2009,"Good night, luvvies.  ","['Good night, luvvies']",1,4,"['Good', 'night,', 'luvvies', '.']",0,2,"good night, luvvies.  ","['good', 'night,', 'luvvies', '.']",[],0,[],0,Thu
498,0,Sun Jun 07 03:29:45 2009,"@gemmak500 argh. The thunder woke me too. I love storms, but not at 6:30 when I went to bed at 2:00! Just woke up again now ","['@gemmak500 argh', 'The thunder woke me too', 'I love storms', ', but not at 6:30 when I went to bed at 2:00', 'Just woke up again now']",5,29,"['@gemmak500', 'argh', '.', 'The', 'thunder', 'woke', 'me', 'too', '.', 'I', 'love', 'storms,', 'but', 'not', 'at', '6:30', 'when', 'I', 'went', 'to', 'bed', 'at', '2:00', '!', 'Just', 'woke', 'up', 'again', 'now']",7,16,"@gemmak500 argh. the thunder woke me too. i love storms, but not at 6:30 when i went to bed at 2:00! just woke up again now ","['@gemmak500', 'argh', '.', 'the', 'thunder', 'woke', 'me', 'too', '.', 'i', 'love', 'storms,', 'but', 'not', 'at', '6:30', 'when', 'i', 'went', 'to', 'bed', 'at', '2:00', '!', 'just', 'woke', 'up', 'again', 'now']",['@gemmak500'],1,[],0,Sun
499,1,Sun May 17 04:36:14 2009,my mom cooked a terrific lunch...kudos ,['my mom cooked a terrific lunch...kudos'],1,8,"['my', 'mom', 'cooked', 'a', 'terrific', 'lunch', '...', 'kudos']",1,4,my mom cooked a terrific lunch...kudos ,"['my', 'mom', 'cooked', 'a', 'terrific', 'lunch', '...', 'kudos']",[],0,[],0,Sun
500,0,Fri Jun 19 08:27:39 2009,omg!!!!! my head is killing me  make it go away please..grrrr getting ready gotta go to work m uuuhhhgg,"['omg', 'my head is killing me  make it go away please..grrrr getting ready gotta go to work m uuuhhhgg']",2,22,"['omg', '!!!!!', 'my', 'head', 'is', 'killing', 'me', 'make', 'it', 'go', 'away', 'please', '..', 'grrrr', 'getting', 'ready', 'gotta', 'go', 'to', 'work', 'm', 'uuuhhhgg']",5,14,omg!!!!! my head is killing me  make it go away please..grrrr getting ready gotta go to work m uuuhhhgg,"['omg', '!!!!!', 'my', 'head', 'is', 'killing', 'me', 'make', 'it', 'go', 'away', 'please', '..', 'grrrr', 'getting', 'ready', 'gotta', 'go', 'to', 'work', 'm', 'uuuhhhgg']",[],0,[],0,Fri
501,1,Sun Apr 19 06:49:06 2009,going to the library ,['going to the library'],1,4,"['going', 'to', 'the', 'library']",0,3,going to the library ,"['going', 'to', 'the', 'library']",[],0,[],0,Sun
502,1,Mon Jun 15 20:55:15 2009,"@bdawgsc Nice!  I swear we have a HGTV studio around here, I see East ATL &amp; Decatur on there quite frequently.","['@bdawgsc Nice', 'I swear we have a HGTV studio around here, I see East ATL &amp; Decatur on there quite frequently.']",2,23,"['@bdawgsc', 'Nice', '!', 'I', 'swear', 'we', 'have', 'a', 'HGTV', 'studio', 'around', 'here,', 'I', 'see', 'East', 'ATL', '&amp;', 'Decatur', 'on', 'there', 'quite', 'frequently', '.']",8,12,"@bdawgsc nice!  i swear we have a hgtv studio around here, i see east atl &amp; decatur on there quite frequently.","['@bdawgsc', 'nice', '!', 'i', 'swear', 'we', 'have', 'a', 'hgtv', 'studio', 'around', 'here,', 'i', 'see', 'east', 'atl', '&amp;', 'decatur', 'on', 'there', 'quite', 'frequently', '.']",['@bdawgsc'],1,[],0,Mon
